Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Amy Collins,https://www.crunchbase.com/organization/amy-collins-4579,,USD,,Private,Pre-Seed,,"Art, Fashion, Product Design","London, England, United Kingdom",Amy Collins is a designer and artist best known for her drawings. 19th Century Botanical drawings are the inspiration behind her work.,,,,https://www.amycollins.com/,For Profit,,,"A highly skilled artist, Amy Collins reinvents 18th century botanical drawings as contemporary luxury goods such as wallets, bags and printed scarves. Her unique asethetic showcases Amy’s exceptional attention to detail and one-of-a-kind talent. By applying her expectional drawings to leather using laser etching, Amy has married the two worlds of art and fashion, producing pieces that capture the romanticism of travel and escapism. Amy Collins founded her company in 2017  based on a project she began  whilst studying for her Masters in Textiles Design at the Royal College of Art.",,2017-08-14,day,,,,"Clothing and Apparel, Design, Media and Entertainment",Active,2018-07-02,,,,,
Whizor,https://www.crunchbase.com/organization/whizor,,USD,,Private,Seed,1-10,"B2C, Consulting, Mobile Apps","Holborn, Camden, United Kingdom",Whizor is a mobile app that creates online career coaching sessions for millennials,,,"Adi Dotan, Keren Raviv",http://www.whizor.com,For Profit,keren@whizor.com,,"Whizor is an innovative mobile app focused on individual's personal career development-creating virtual career coaching sessions, ""brand your talent"" tools and professional career community for millennials.",,2017-10-01,month,,,,"Apps, Mobile, Other, Professional Services, Software",Active,2017-10-10,,,,,
Paradino,https://www.crunchbase.com/organization/paradino,,USD,,Private,Seed,1-10,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Software","Windsor, Windsor and Maidenhead, United Kingdom",Paradino provides cloud and devops depolyment acceleration.,,,,https://paradino.io/,For Profit,info@paradino.io,https://www.linkedin.com/company/paradino,Paradino provides cloud and devops depolyment acceleration.,,2017-01-01,year,,,,"Hardware, Information Technology, Internet Services, Software",Active,2018-01-01,,,,,
Reputation Transfer,https://www.crunchbase.com/organization/reputation-transfer,,USD,,Private,Pre-Seed,1-10,"Analytics, Information Technology, Insurance, Micro Lending, Peer to Peer, Sharing Economy","London, England, United Kingdom",Unlocking the sharing economy’s data for insurers,,,"Kirill Slavin, Lana Holmen",http://reputrans.com,For Profit,ks@reputrans.com,https://www.linkedin.com/company/retra,"Reputation Transfer, an early stage deep tech, delivers new data points from the gig economy's workers and users to property & casualty insurers in a verifiable way, improving loss ratio and allowing workers to monetise their data. Proud winner of the Downing Enterprise Competition.",,2017-01-01,year,,,,"Data and Analytics, Financial Services, Information Technology, Lending and Investments, Other",Active,2017-08-31,,,,,
TeqDen,https://www.crunchbase.com/organization/teqden,,USD,,Private,Seed,1-10,"Information Technology, Internet","London, England, United Kingdom",TeqDen host events across the UK for Tech Companies to pitch their ideas and products to investors in various industries.,,,,https://www.teqden.com/,For Profit,,,,,2017-01-01,year,,,,"Information Technology, Internet Services",Active,2018-01-05,,,,,
Resilio,https://www.crunchbase.com/organization/resilio-eacd,,USD,,Private,Seed,,"Artificial Intelligence, Health Care, Software","Brighton, East Sussex, United Kingdom",Resilio provide a single portal for expert mental wellbeing information and skills development.,,,,https://www.resilio.io/,For Profit,,,"Resilio is an AI matching people to lifestyle and therapy knowledge in a tailored skills-based programme, developing virtual consultation access to experts, starting with stress management, self-esteem, insomnia, anger and smoking.",,2017-10-01,month,,,,"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",Closed,2018-03-31,,,,,
BIZL,https://www.crunchbase.com/organization/bizl-business-lending,,USD,,Private,Seed,1-10,"Commercial, Financial Services, FinTech, Marketplace","London, England, United Kingdom",The marketplace that brings together businesses looking to fund growth with lenders that have the vision to help them succeed.,,,Josh Greenway,https://bizl.co/,For Profit,josh@bizl.co,https://in.linkedin.com/company/bizl,"We're the marketplace that brings together businesses looking to fund growth with lenders that have the vision to help them succeed. We believe in entrepreneurs who dream big and want to do more. We’re inspired by brave business men and women whose ambition pushes them to go further. We see finance as a powerful tool to unlock a small business’s full potential, so we fuel business growth by giving entrepreneurs access to the very best finance the market has to offer. We help businesses go further.",,2017-01-01,year,,,,"Commerce and Shopping, Financial Services, Other",Active,2019-07-01,,,,,
Internet of Trees Ltd.,https://www.crunchbase.com/organization/internet-of-trees-ltd,,USD,,Private,Seed,1-10,"AgTech, Environmental Engineering, Forestry, Internet of Things, Software","London, England, United Kingdom",Development of IoT-based products for forestry. Early warning system for forest fire detection.,,,"Allan Villatoro, Goering Coffey, José Javier Dávila, Ruben Chevez",http://www.internetoftrees.tech,For Profit,contact@internetoftrees.tech,,"We want to be the eyes and voice of your forest.  We are developing an early warning system for forest fire detection based on our Ignis Spotter modules, which detect temperature and humidity variations. When a possible fire outbreak is detected, key stakeholders receive immediate alerts via SMS, email or our webapp.  In a near future, we'll be working on an illegal logging and hunting detection system.",,2017-01-01,year,,,,"Agriculture and Farming, Internet Services, Science and Engineering, Software, Sustainability",Active,2017-09-15,,,,,
BetterSense,https://www.crunchbase.com/organization/bettersense,,USD,,Private,Seed,11-50,"Health Care, Hospitality","New Holland, North Lincolnshire, United Kingdom","BetterSense offers a smart healthcare solution to monitor AKI, including urine flow monitoring and an early warning system based on IoT.",,,,https://www.bettersense.nl/,For Profit,,https://in.linkedin.com/company/bettersense,"BetterSense offers a smart healthcare solution to monitor AKI, including urine flow monitoring and an early warning system based on IoT and AI technologies.",,2017-01-01,year,,,,"Health Care, Travel and Tourism",Active,2017-06-21,,,,,
Urban Village Pub,https://www.crunchbase.com/organization/urban-village-pub,,USD,,Private,Private Equity,1-10,Restaurants,"Walton On The Hill, Surrey, United Kingdom",Urban Village Pub owns and operates both freehold and leasehold pubs.,,,,https://www.urbanvillagepubs.com/,For Profit,,https://www.linkedin.com/company/urban-village-pub-company,Urban Village Pub owns and operates both freehold and leasehold pubs.,,2017-01-01,year,,,,Food and Beverage,Active,2017-01-01,,,,,
Botprobe,https://www.crunchbase.com/organization/botprobe,,USD,,Private,Pre-Seed,1-10,"Information Technology, Internet","Cambridge, Cambridgeshire, United Kingdom","Botprobe provides 24x7 cyber-protection for hybrid workers who access confidential data, or Personal Identifiable Information from home.",,,Mark Graham,https://botprobe.co.uk,For Profit,info@botprobe.co.uk,https://www.linkedin.com/company/botprobeltd,"Botprobe provides 24x7 cyber-protection for hybrid working staff who access confidential data, or Personal Identifiable Information (PII) at home. Hybrid working introduces a new set of cyber risks, that can double the likelihood of a cyberattack that results in data loss or compliance fine. Botprobe solves three problems associated with a move to hybrid working: 	1) how do you protect the devices you don't know about within a remote worker's home network? 	2) how do you find the resource to protect what you don't know about? 	3) how do you afford to scale this for all your hybrid workers? Our fully-managed Cybersecurity-as-a-service provides you with a resident cybersecurity analyst for each and every remote site, at a price that is both scalable and affordable.  We've taken the technologies that have been the cornerstone of corporate security for years, and re-engineered them specifically for the home environment to protect home/satellite offices against hackers, data loss and GDPR breaches.",,2017-01-01,year,,,,"Information Technology, Internet Services",Active,2017-02-01,,,,,
Neulogic,https://www.crunchbase.com/organization/neulogic,,USD,,Private,Seed,11-50,"Artificial Intelligence, Fashion, Machine Learning","London, England, United Kingdom",Neulogic offers a solution that combines AI with a fashion knowledge graph to generate outfits on demand.,,,,http://neulogic.ai/,For Profit,,,Neulogic offers a solution that combines AI with a fashion knowledge graph to generate outfits on demand.,,2017-01-01,year,,,,"Artificial Intelligence, Clothing and Apparel, Data and Analytics, Design, Science and Engineering, Software",Closed,2018-05-17,,,,,
GetOlivia,https://www.crunchbase.com/organization/getolivia,,USD,,Private,Seed,251-500,Real Estate,"London, England, United Kingdom",GetOlivia is a handles software service for the property sectors.,,,,https://www.getolivia.co/,For Profit,support@getolivia.co,https://www.linkedin.com/company/oliviatech/,GetOlivia provides developer of an online business software designed to cater to the needs of the property industry. GetOlivia offers customer service to any online enquiry. The CRM's to provide your business with an on-demand sales.,,2017-01-01,year,,,,Real Estate,Active,2018-04-03,,,,,
New Stance,https://www.crunchbase.com/organization/new-stance,,USD,,Private,Seed,1-10,"Advertising, Digital Marketing, Marketing","London, England, United Kingdom",New Stance is a creative brand-centric marketing agency working alongside talent and brands to realize their true media value.,,,Mark Keisner,http://newstance.com/,For Profit,mark@newstance.com,https://in.linkedin.com/company/newstance,"New Stance is a creative brand-centric marketing agency working alongside talent and brands to realize their true media value. New Stance put data at the heart of every decision, working closely with their clients to tailor individual bespoke strategies to align with their short and long-term objectives.",,2017-01-01,year,,,,"Advertising, Sales and Marketing",Active,2018-01-01,,,,,
CLYZ Labs,https://www.crunchbase.com/organization/clyz-labs,,USD,,Private,Seed,101-250,"Biotechnology, Health Diagnostics, Life Science, Therapeutics","Chester, Cheshire, United Kingdom",CLYZ Labs are developing a testing service to select the best drug therapy for personalised cancer treatment. ,,,Himanshu Kataria,http://www.clyzlabs.co.uk/,For Profit,,https://www.linkedin.com/company/clyz-labs-limited/,CLYZ Labs are developing a testing service to select the best drug therapy for personalised cancer treatment. CLYZ Labs will combine information on the sensitivity of the patients own tumor cells to a range of drugs along with biomarker and treatment guidelines to provide a personalised treatment recommendation. This is expected to increase life expectancy and reduce costs by selecting the best treatment option for an individual. ,,2017-01-01,year,,,,"Biotechnology, Health Care, Science and Engineering",Active,2018-04-10,,,,,
Inkpath,https://www.crunchbase.com/organization/inkpath,,USD,,Private,Series A,1-10,Software,"Thame, Oxfordshire, United Kingdom",Inkpath is about people performance as well as course performance.,,,"Jason Barlow, John Miles",https://www.inkpath.co.uk,For Profit,info@inkpath.co.uk,https://www.linkedin.com/company/inkpath/?originalSubdomain=in,"Inkpath is about people performance as well as course performance. Their simple-to-use, powerful management interface allows you to get a comprehensive view of your students’ development. Manage courses, set SMART goals tied to real activities, track attendance and feedback, and run great reports: Inkpath is a complete solution for the 21st century university.",,2017-01-01,year,,,,Software,Active,2019-04-01,,,,,
