Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Check an Invoice,https://www.crunchbase.com/organization/check-an-invoice,180000,GBP,221611,Private,Seed,11-50,"Artificial Intelligence, Financial Services, SaaS","London, England, United Kingdom","Check An Invoice is a SaaS platform that ushering in the new world for document processing, with our fast, touchless and smart AI systems.",,,Firdaus Mogul,https://www.checkaninvoice.com/,For Profit,hello@checkaninvoice.com,https://www.linkedin.com/company/checkaninvoice/,"Check an Invoice's touchless document processing technology offers a quicker procedure for your processing. Simply send your documents, specify the output format, and let the company does the rest.",,2019-01-01,year,30000,GBP,39232,"Artificial Intelligence, Data and Analytics, Financial Services, Science and Engineering, Software",Active,2020-01-05,,,,,
CauliBox,https://www.crunchbase.com/organization/caulibox,139999,GBP,194981,Private,Seed,1-10,,"London, England, United Kingdom",CauliBox is a reusable food and drink packaging solution.,,,Josephine Liang,https://www.wearecauli.com/,For Profit,,https://www.linkedin.com/company/caulibox/,"CauliBox provides reusable packaging by making the processes of sourcing, returning, washing, and collecting simple and convenient. CauliBox provides digitally enabled reusable food packaging solutions to businesses. Their goal is to make sustainability more accessible and convenient for everyone.",,2019-01-01,year,139999,GBP,194981,,Active,2021-08-05,,,,,
VoltShare,https://www.crunchbase.com/organization/voltshare,110000,GBP,154303,Private,Pre-Seed,1-10,"Apps, Electric Vehicle, Information Technology, Parking","London, England, United Kingdom",VoltShare is an electric vehicle charging solution provider.,,,"Sheng Liu, ZHONG ZHENG",https://www.voltshare.co.uk,For Profit,info@voltshare.co.uk,https://www.linkedin.com/company/voltshare/,"VoltShare is a network of domestic and commercial EV charge points that is revolutionizing the charging and driving experience for electric vehicles. Owners can provide essential charging services to their neighbors and the surrounding community by sharing their driveways and idle charge points. They develop simple-to-implement, valuable, and cost-effective charging infrastructure solutions for destination businesses.",,2019-05-22,day,110000,GBP,154302,"Apps, Information Technology, Software, Transportation",Active,2021-02-21,,,,,
SPCE Group,https://www.crunchbase.com/organization/spce,479582,USD,479582,Private,Pre-Seed,11-50,"Real Estate, Software","London, England, United Kingdom","Smarter Real Estate. Transforming property, with all-in-one products and solutions, across the real estate value chain.",,,"Leon Ifayemi, Omar Fahmi",https://www.spcegroup.com,For Profit,info@liveinspce.com,https://www.linkedin.com/company/10911979/,"SPCE's #Grid is a cloud-based ecosystem, providing infrastructure and all-in-one products to enable the future of real estate.  We bring together everything that’s required to market, advertise and operate buildings, as well as apps that accept rental payments or process client invoices and send payouts globally. Our fully integrated suite of digital real estate products includes tools for owners, operators, brokers, and everyone  in between. Partners include Barclays Bank, the University of London, and Durham University.",,2019-01-01,month,120000,USD,120000,"Real Estate, Software",Active,2018-09-10,,,,,
EMERGEiQ,https://www.crunchbase.com/organization/emergeiq,200000,USD,200000,Private,Seed,11-50,"Apps, Artificial Intelligence, Information Services, Information Technology, Machine Learning, SaaS, Software","London, England, United Kingdom",Data Science and AI as-a Service,,,"Mizan Rahman, Tashfin Shafique",https://emergeiq.com/,For Profit,info@emergeiq.com,https://www.linkedin.com/company/emergeiq,"Data Science does not have to be a mystery anymore. Unlock the magic and watch your venture grow. API Workflow Integration Our products are designed to seamlessly integrate into your existing workflow. A step towards increased productivity does not have to involve intensive staff training anymore. Data Processing Receive better performance indicators that increase productivity, reduce operational costs and help you connect with your wider audience. Actionable Insights Implement growth strategies that are customised for your business needs. Get quantifiable data insights that you can act on instantly. Algorithm Libraries Access our cutting-edge Algorithms written by award-winning data scientists. Digital Transformation No matter which industry you find yourself in, we can help you use your data to get rid of legacy systems and adopt faster, more efficient tools and processes Consultation Services If you are looking to implement Data Science strategies within your organisation, but don't know where to begin, our data experts can help develop a plan tailored to your business needs.",,2019-02-01,day,200000,USD,200000,"Apps, Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",Active,2021-01-01,,,,,
PolyDigi,https://www.crunchbase.com/organization/polydigi-tech,200000,GBP,263435,Private,Pre-Seed,1-10,"Cyber Security, FinTech, Information Services, Information Technology, Internet, Software","Edinburgh, Edinburgh, City of, United Kingdom",PolyDigi is an award-winning authentication specialist that makes all digital transactions safer and more user-friendly,,,"Alexander Chow, Curtis Chan, Yves Segovia",https://polydigi.uk,For Profit,info@polydigi.uk,https://www.linkedin.com/company/polydigi/ ,"PolyDigi aims to make all digital transactions safer and more user-friendly.  We specialize in Identity Access and Management (IAM and CIAM) with proprietary game-changing innovation - a comprehensive Multi-Factor Authentication (up to 5-FA) to strengthen security measures and a simplified user journey that enhances user experience.   Our solutions can already ride on current communication platforms  (SMS/MMS/IMS/RCS) that are already ubiquitous on all mobile devices with a valid mobile number without the need to install or register for additional third-party applications.  Our holistic approach can deter and prevent potential cyberattacks related to Approval Push Payment Scams, Phishing Attacks, Malware Attacks, Identity Fraud, OTP-Scams, and more. In 2021, PolyDigi was named United Kingdom's Most Innovative Cybersecurity SME by Infosecurity Europe and also Scotland's Best Cybersecurity Start-up by Scottish Cyber Awards.",,2019-11-13,day,200000,GBP,263435,"Financial Services, Information Technology, Internet Services, Privacy and Security, Software",Active,2020-01-06,,,,,
Agreed Online Ltd,https://www.crunchbase.com/organization/habitats-online-ltd,575000,GBP,779827,Private,Seed,1-10,"Real Estate, Rental, SaaS","Birmingham, Birmingham, United Kingdom",Sale & Rental Real Estate & SaaS platform,,,Charles Eddlestone,https://agreed.co.uk/,For Profit,charles@agreed.co.uk,https://www.linkedin.com/company/agreed-online/,"Agreed.co.uk The self-service property platform. Enables homeowners to list, market, communicate and negotiate their Sale or Let with access to Rightmove & Zoopla all whilst remaining as secure and compliant as possible. Agreed is a subscription model at just £9.99 per week with additional marketing products such as Professional Photography, Floorplans & Virtual Tours amongst others.  We also offer Mortgage, Conveyancing, Removals & Utility Switches which are upsold at multiple opportunities through out their journey.  Agreed. The self-service property platform. Enables Sellers & Landlords the ability to use a platform to successfully list, market & negotiate the sale or let of their property, whilst remaining as secure and compliant as possible. Agreed is a subscription model with ad hoc marketing products whilst Financial Services, Conveyancing, Removals and Utility switches are upsold through the journey.",,2019-03-04,day,500000,GBP,676635,"Commerce and Shopping, Real Estate, Software",Active,2022-01-06,,,,,
Nebu~Flow,https://www.crunchbase.com/organization/nebu-flow,1700000,GBP,2092019,Private,Seed,1-10,Medical Device,"Glasgow, Glasgow City, United Kingdom",Nebu~Flow developing the next generation of nebulizers to enable the delivery of life-changing treatments.,,,,https://nebuflow.com/,For Profit,info@nebuflow.com,https://www.linkedin.com/company/nebuflow/,Nebu~Flow developing the next generation of nebulizers to enable the delivery of life-changing treatments.,,2019-01-01,year,1700000,GBP,2092019,Health Care,Active,2022-05-10,,,,,
The Hub21,https://www.crunchbase.com/organization/the-hub21,300000,USD,300000,Private,Pre-Seed,1-10,"EdTech, Education, STEM Education, Tutoring","London, England, United Kingdom",Hub21 is a membership-driven online learning platform designed to help students ages 7-17 discover and pursue their passions in tech.,,,"Didem Cikse, Sylvain Roussarie",https://www.thehub21.com/,For Profit,info@thehub21.com,https://www.linkedin.com/company/thehub21/,"Hub21provides personalized instruction to students age 7-17 in tech, including coding, game development, robotics, design. Hub21`s programs boost students` confidence and help them develop their passion outside of school. Hub21 tutors meet with their students in a private session one or multiple times per week. Hub21 offers physical summer camps for students to discover more about STEAM.",,2019-10-16,day,300000,USD,300000,"Education, Science and Engineering, Software",Active,2022-05-26,,,,,
Nation.better,https://www.crunchbase.com/organization/nation-better,30000,GBP,37144,Private,Pre-Seed,1-10,"Information Technology, Internet, Software","London, England, United Kingdom",Nation.better is an information technology company that helps small and medium-sized companies in legal immigration.,,,Larisa Budaeva,https://nationbetter.uk/,For Profit,,https://www.linkedin.com/company/nation-better/,"Nation.better is an information technology company that helps small and medium-sized companies in legal immigration. It features software streamlines and optimizes immigration processes through automation/robotics and Machine Learning technologies, while significantly reducing legal cost and providing clear guidance and compliance services to individuals and businesses.",,2019-01-01,year,30000,GBP,37143,"Information Technology, Internet Services, Software",Active,2020-04-01,,,,,
ELEMENTARYb,https://www.crunchbase.com/organization/elementaryb,600000,USD,600000,Private,Pre-Seed,11-50,"Finance, Financial Services, FinTech","London, England, United Kingdom",ELEMENTARYb is a financial management platform that offers midsize businesses complete control in today's global market.,,,Karen Rudich,https://www.elementaryb.com,For Profit,info@elementaryb.com,https://www.linkedin.com/company/elementaryb,ELEMENTARYb is a financial management platform that offers midsize businesses complete control in today's global market. ELEMENTARYb was founded in 2019 by Karen Rudich.,,2019-01-01,year,600000,USD,600000,Financial Services,Active,2022-12-15,,,,,
Enterprise League,https://www.crunchbase.com/organization/enterprise-league,70000,USD,70000,Private,Pre-Seed,11-50,"Apps, Information Services, Internet, Small and Medium Businesses, Software, Web Browsers","London, England, United Kingdom",The world's B2B collaboration platform,,,"Atanas Georgiev, Irina Georgieva",https://enterpriseleague.com,For Profit,info@enterpriseleague.com,https://www.linkedin.com/company/enterpriseleague,"Imagine a place on the internet where businesses can find deals, partners, clients, and trade products or services in a few clicks. Well, that place is called Enterprise League - a B2B collaboration platform. We started it in 2019 with the belief that the smallest businesses often have the biggest hearts. However, we also knew that they often face the biggest issues so we wanted to help them overcome them.  Hence, over time the platform grew to host all business deals on the internet, and to serve as a meeting point for SMEs and startups - regardless of their location or budget.",,2019-03-01,day,70000,USD,70000,"Apps, Information Technology, Internet Services, Other, Software",Active,2019-05-05,,,,,
