Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
Cityport,https://www.crunchbase.com/organization/cityport,250000,GBP,344380,Private,Seed,11-50,"Logistics, Transaction Processing","London, England, United Kingdom",Cityport has developed an innovative method of protecting goods being transported by lorry from theft.,,,,http://www.city-port.co/,For Profit,,,Cityport has developed an innovative method of protecting goods being transported by lorry from theft.,,2017-12-15,day,250000,GBP,344380,"Financial Services, Payments, Software, Transportation",Active,2018-03-01,,,,,
BEAM,https://www.crunchbase.com/organization/beam-a218,120000,USD,120000,Private,Pre-Seed,1-10,"Internet, Social Media, Social News","London, England, United Kingdom",Personal and public social-based content distribution and curation.,,,Ian Petras,,For Profit,,,Personal and public social-based content distribution and curation.,,2018-01-01,year,120000,USD,120000,"Internet Services, Media and Entertainment",Active,2016-03-14,,,,,
Holofy,https://www.crunchbase.com/organization/holofy,,USD,,Private,Seed,11-50,"Apps, Marketing, Mobile Apps, Real Estate, Software","London, England, United Kingdom",Holofy is the solution that helps companies evolve their customers experience at the same pace that their customers are evolving.,,,"Eduard Mihai Cristea, Julian Caraulani",http://www.holofy.io,For Profit,eduard@holofy.io,https://www.linkedin.com/company/holofy/,=Holofy is a video-powered sales engagement platform that streamlines the entire conversion funnel for real estate businesses that want to close more deals. They allow users to export lead information and data in a variety of formats.,,2018-05-16,day,,,,"Apps, Mobile, Real Estate, Sales and Marketing, Software",Active,2018-06-04,,,,,
DebugBear,https://www.crunchbase.com/organization/debugbear,,USD,,Private,Pre-Seed,1-10,"Information Technology, Software","Farnborough, Hampshire, United Kingdom",DebugBear is a SaaS platform for website performance monitoring.,,,,https://www.debugbear.com/,For Profit,,https://www.linkedin.com/mwlite/company/debugbear,"DebugBear is an application for monitoring tools. They offer an app to use website speed test, HTML size analyzer, and resource hint validator. Their customers' inquiries are addressed through phone, email, and online applications.",,2018-05-01,day,,,,"Information Technology, Software",Active,2022-06-16,,,,,
Parla,https://www.crunchbase.com/organization/adia-2925,,USD,,Private,Seed,1-10,"Fertility, Health Care, Wellness, Women's","London, England, United Kingdom",Parla is a digital health company revolutionising reproductive health by providing greater access to diagnostic tests and proactive support.,Parla acquired by Holland & Barrett,https://www.crunchbase.com/acquisition/holland-barrett-acquires-adia-2925--83d73d41,"Lina Chan, Rhona Eskander, Rose Acton, Tyler Christie",https://myparla.com,For Profit,hello@adiahealth.com,https://www.linkedin.com/company/meetparla/,"Parla revolutionizes women's reproductive health, by making support easily accessible, personal, and proactive. Parla's digital product enables women to buy at-home fertility blood tests and perform them in their homes and access educational information and support from experts on their journey.",$1M to $10M,2018-01-01,year,,,,"Community and Lifestyle, Health Care",Active,2018-09-27,,,,,
ApTap,https://www.crunchbase.com/organization/aptap,,USD,,Private,Seed,11-50,"Apps, Banking, Internet, Mobile Payments, Payments","London, England, United Kingdom","ApTap offer a simple bill management API for banks to cancel, compare and switch their service providers with just a tap.",,,"Isa Ibrahim, Nadal Sarkytbayev, William Billingsley",https://www.aptap.co.uk/,For Profit,contact@aptap.co.uk,https://www.linkedin.com/company/aptap-ltd/,"At ApTap is the next-generation of affiliate marketplaces or a new-age app store for subscriptions. ApTap builds white-labelled financial management API's that allow banks to offer a simple bill management tools to their customers to cancel, compare and switch their service providers with just a tap. (More here: https://aptap.co.uk).",,2018-01-26,day,,,,"Apps, Financial Services, Internet Services, Lending and Investments, Mobile, Payments, Software",Active,2021-11-01,,,,,
fraud.com,https://www.crunchbase.com/organization/fcase,,USD,,Private,Seed,11-50,"Analytics, Biometrics, Fraud Detection, Identity Management, Software","London, England, United Kingdom","Delivering an end-to-end fraud prevention and management paradigm, balancing risk with seamless user experience.",,,"Barry Bowen, Bulent Ozkan, Emre Sayin",https://fraud.com,For Profit,info@fraud.com,https://www.linkedin.com/company/fraud-com/,"fraud.com develops technologies to help financial institutions tackle fraud through one unified solution. fraud.com offers user authentication, end-to-end fraud prevention, operations and management solutions that focus on the customer journey where enterprises can simplify their fraud management operations to deliver an improved customer experience. Our technologies are designed to combat financial crime at digital enterprises in financial services, E-Commerce, Gaming, Health, Aviation, Hospitality, Government sectors. Our unified operations architecture combines ID Proofing, KYC, Biometric Authentication via face and voice recognition, Collective Intelligence, Rule-based decision engines, Machine Learning, Robotic Process Automation and Link Analysis to combat fraud.",,2018-05-01,month,,,,"Biotechnology, Data and Analytics, Financial Services, Information Technology, Payments, Privacy and Security, Science and Engineering, Software",Active,2021-03-18,,,,,
coinpass.com,https://www.crunchbase.com/organization/coinpassglobal,,USD,,Private,Seed,11-50,"Cryptocurrency, Financial Exchanges, Financial Services, FinTech, Trading Platform","Ashford, Kent, United Kingdom",UK Based Cryptocurrency Trading & Investment Platform,,,"Jason Fitzpatrick, Jeff Hancock, Paul Tiley",https://www.coinpass.com,For Profit,support@coinpass.com,https://www.linkedin.com/company/coinpass/,"UK based, FCA Registered, cryptocurrency Trading and Investment platform.  www.coinpass.com",,2018-01-01,day,,,,"Financial Services, Lending and Investments, Payments, Software",Active,2021-01-23,,,,,
SCREENSHOT Media,https://www.crunchbase.com/organization/screen-shot,,USD,,Private,Pre-Seed,11-50,"Advertising, Advertising Platforms, Media and Entertainment, Publishing","London, England, United Kingdom","SCREENSHOT Media is a media company, social-first publisher and full-service agency that simply gets Gen Z",,,Shira Jeczmien,https://screenshot-media.com/,For Profit,shira@screenshot-media.com,https://www.linkedin.com/company/screenshot/,"SCREENSHOT Media is a media company, social-first publisher and full-service agency that simply gets Gen Z",Less than $1M,2018-07-01,day,,,,"Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing",Active,2019-10-17,,,,,
Humble Angel Records,https://www.crunchbase.com/organization/humble-angel-records,500000,GBP,632055,Private,Seed,1-10,,"Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",Streaming only record label,,,Kieron Donoghue,http://humbleangelrecords.com,For Profit,,,,,2018-01-02,day,350000,GBP,435180,,Active,2019-07-17,,,,,
Panakeia Technologies,https://www.crunchbase.com/organization/panakeia-technologies,,USD,,Private,Pre-Seed,1-10,"Health Care, Health Diagnostics, Medical","London, England, United Kingdom","Panakeia makes cancer diagnosis simpler, faster and cheaper by eliminating the need for multiple tests.",,,"Pahini Pandya, Pandu Raharja-Liu",https://panakeia.ai/,For Profit,contact@panakeia.ai,https://www.linkedin.com/company/panakeia-ai/,"Panakeia makes cancer diagnosis simpler, faster and cheaper by eliminating the need for multiple tests.",,2018-01-01,year,,,,Health Care,Active,2019-01-19,,,,,
Fashion Kanvas,https://www.crunchbase.com/organization/fashion-kanvas,40000,USD,40000,Private,Seed,1-10,"Apps, Fashion, Social Network","London, England, United Kingdom",Fashion Kanvas is a job search & networking platform for fashion creatives.,,,"Karine Tonson La Tour, Samraj Dhillon",https://www.fashionkanvas.com/,For Profit,,,Fashion Kanvas is a recruitment and networking platform for SME to search for talent and provide opportunities,,2018-06-01,month,40000,USD,40000,"Apps, Clothing and Apparel, Design, Internet Services, Software",Active,2018-05-04,,,,,
Deep Planet,https://www.crunchbase.com/organization/deep-planet,,USD,,Private,Seed,11-50,"Artificial Intelligence, Machine Learning","Harwell, Oxfordshire, United Kingdom","Deep Planet is helping growers and winemakers to improve their grape yield, and tackle the impact of climate change.",,,Sushma Shankar,https://www.deepplanet.ai,For Profit,hello@deepplanet.ai,https://www.linkedin.com/company/deep-planet/,"Deep Planet is building an AI or machine-learning platform that leverages satellite imagery and IOT sensors to deliver actionable insights on wine grape growing, helping growers and winemakers. The company is supported by the European Space Agency, the University of Oxford, EIT Food, H2020, Copernicus Incubation Programme and SPRINT. They have been named as one of FoodTech 500 startups and one of 50 Game Changers in Thames Valley.",,2018-01-01,year,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",Active,2022-09-06,,,,,
SportsTribal,https://www.crunchbase.com/organization/sportstribal,,USD,,Private,Seed,,"Advertising, Digital Media, Media and Entertainment, Social Media","London, England, United Kingdom","SportsTribal focuses on free TV, sports, entertainment, streaming, advertising, AVOD, distributor, technology, digital, and tech startup.",,,Frank Bowe,https://www.sportstribal.tv,For Profit,,https://www.linkedin.com/company/sportstribal,"SportsTribal focuses on free TV, sports, entertainment, streaming, advertising, AVOD, distributor, technology, digital, and tech startup. It was founded in the year 2018.",,2018-01-01,year,,,,"Advertising, Internet Services, Media and Entertainment, Sales and Marketing",Active,2021-04-29,,,,,
Questioneer,https://www.crunchbase.com/organization/questioneer,30000,GBP,40410,Private,Pre-Seed,1-10,E-Learning,"Bristol, Bristol, City of, United Kingdom",Questioneer is a maths revision tool that can generate an infinite number of practice exam questions.,,,"Dan Trickey, Kajetan Champlewski",http://questioneer.co.uk/,For Profit,contact@questioneer.co.uk,,"Questioneer is a maths revision tool that can generate an infinite number of practice exam questions and provide tailored feedback, signalling an end to the need for personal tutors.",,2018-01-30,day,30000,GBP,40409,"Education, Software",Active,2018-05-18,,,,,
